"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.108598408E1,1.431649237E0,-1.009235854E0,2.485825329E-1
6.110597908E1,-5.284976266E-1,-2.480737959E0,4.653377938E-1
6.112597408E1,-1.836462940E0,-3.411153345E0,3.342063814E-1
6.114596908E1,-1.983358885E0,-3.994203776E0,2.841659099E-1
6.116596408E1,-1.000444053E0,-4.001013443E0,-8.608709425E-2
6.118595908E1,-6.997286227E-2,-3.653663691E0,-9.275375332E-1
6.120595408E1,4.062831450E-1,-3.213857764E0,-1.862682732E0
6.122594908E1,8.948980831E-1,-2.452937956E0,-2.351369043E0
6.124594408E1,1.426914454E0,-1.525970088E0,-2.008985184E0
6.126593908E1,2.035260233E0,-8.939772928E-1,-1.041022487E0
6.128593408E1,2.185457954E0,-8.397548926E-1,-4.196589066E-1
6.130592808E1,1.765013035E0,-8.883113408E-1,-7.545194453E-1
6.132592308E1,1.009270864E0,-3.317908967E-1,-1.752180297E0
6.134591808E1,-5.073548622E-2,2.710476816E-1,-2.026358578E0
6.136591308E1,-8.318357892E-1,9.908036757E-1,-1.151636166E0
6.138590808E1,-7.260644089E-1,1.914769583E0,1.861835325E-1
6.140590308E1,-1.154356583E-1,2.857190473E0,9.192624074E-1
6.142589808E1,4.383531129E-1,3.381738342E0,9.254303429E-1
6.144589308E1,1.430257600E0,4.021811405E0,1.950571208E-1
6.146588808E1,1.382110603E0,5.585853299E0,-1.860957512E0
6.148588308E1,-1.660632634E-1,5.782261273E0,-2.210399106E0
6.150587808E1,-1.412583075E0,4.071801590E0,9.285616730E-1
6.152587308E1,-2.044298566E0,9.277157271E-1,4.437120422E0
6.154586808E1,-2.197819260E0,-1.550836542E0,6.231696979E0
6.156586308E1,-3.560943807E0,-2.071533435E0,3.609764550E0
6.158585808E1,-4.071096124E0,-5.856781697E-1,-2.193607803E-1
6.160585308E1,-3.088271559E0,1.695183247E0,-1.877634063E0
6.162584808E1,4.581707885E-1,3.307017358E0,5.852279341E-1
6.164584208E1,4.110814506E0,2.023835358E0,3.442829466E0
6.166583708E1,3.530172250E0,-7.348488271E-1,2.619080742E0
6.168583208E1,1.302138673E0,-2.506845192E0,-7.615220708E-1
6.170582708E1,-4.963362960E-1,-4.041935767E0,-2.751831248E0
6.172582208E1,-1.519571773E0,-5.099248012E0,-3.018386514E0
6.174581708E1,-1.839521765E0,-5.177636955E0,-1.915509256E0
6.176581208E1,-1.465646996E0,-4.188340107E0,-7.104023494E-1
6.178580708E1,-1.149124860E0,-2.888477755E0,-5.802864522E-1
6.180580208E1,-8.544103539E-1,-1.794331559E0,-1.219863671E0
6.182579708E1,-4.360313663E-1,-9.989418304E-1,-1.740556471E0
6.184579208E1,1.771144279E-1,-6.031157362E-1,-1.850511315E0
6.186578708E1,4.537177683E-1,-7.903307176E-1,-1.570009124E0
6.188578208E1,2.027489868E-1,-1.217221899E0,-1.384511908E0
6.190577708E1,-3.999966938E-1,-1.482602459E0,-1.410787249E0
6.192577067E1,-9.487670191E-1,-8.763748348E-1,-1.521617567E0
6.194576567E1,-1.060653637E0,5.698550195E-1,-1.523799748E0
6.196576067E1,-6.758181884E-1,2.415547351E0,-8.062164330E-1
6.198575567E1,3.011755881E-1,4.186076065E0,3.635447860E-2
6.200575067E1,1.078542097E0,4.838641119E0,2.518232059E-1
6.202574567E1,1.136542748E0,4.702676983E0,-5.281877607E-1
6.204574067E1,5.675197146E-1,5.189138428E0,-2.002333100E0
6.206573567E1,-5.628003903E-1,4.888370519E0,-1.918366937E0
6.208573067E1,-9.165251065E-1,3.741266676E0,9.630970828E-1
6.210572567E1,-1.315871298E0,1.831194161E0,4.305305470E0
6.212572067E1,-4.384937384E-1,-5.185398549E-1,7.264314678E0
6.214571567E1,4.247062963E-1,-2.824965883E0,7.915983939E0
6.216570967E1,1.144520178E0,-2.978573992E0,4.745302893E0
6.218570467E1,1.620415631E0,-1.141219205E0,-4.735139555E-1
6.220569967E1,2.227454849E0,8.189738882E-1,-3.937167111E0
6.222569467E1,2.539301916E0,2.009747661E0,-4.117575349E0
6.224568967E1,2.036814423E0,7.905195826E-1,-1.321606393E0
6.226568467E1,8.688658404E-1,-1.171693139E0,1.022507864E0
6.228567967E1,-8.205866964E-1,-2.863026579E0,1.848631727E0
6.230567467E1,-2.013790865E0,-3.926293629E0,1.094568657E0
6.232566967E1,-1.674553393E0,-4.265007629E0,2.361669937E-1
6.234566467E1,-6.651356909E-1,-4.161631780E0,-6.961279804E-1
6.236565967E1,1.688855317E-1,-3.721667393E0,-1.497979467E0
6.238565367E1,7.464548193E-1,-2.889544871E0,-2.112122467E0
6.240564867E1,1.128078173E0,-1.976772873E0,-1.994793407E0
6.242564367E1,1.593953180E0,-1.273833472E0,-1.297646257E0
6.244563867E1,1.922810090E0,-8.344315875E-1,-8.340898177E-1
6.246563367E1,1.896336382E0,-9.265234798E-1,-9.002579333E-1
6.248562867E1,1.528594465E0,-9.807821327E-1,-1.509537366E0
6.250562367E1,9.728446106E-1,-5.985303497E-1,-1.965634805E0
6.252561867E1,7.815033954E-2,-1.125822902E-2,-1.885881707E0
6.254561367E1,-4.788977793E-1,9.292991531E-1,-1.156243041E0
6.256560867E1,-3.034275884E-1,2.212389936E0,-3.237486362E-2
6.258560267E1,8.298209117E-1,3.517186169E0,6.303764789E-1
6.260559767E1,2.357777153E0,4.503470532E0,3.660725373E-1
6.262559267E1,2.649902585E0,5.950445906E0,-1.643283507E0
6.264558767E1,1.760232644E-1,6.070686879E0,-3.240084865E0
6.266558267E1,-2.785963785E0,4.760365028E0,-1.403628941E0
6.268557767E1,-2.728903146E0,1.792380928E0,3.943085078E0
6.270557267E1,-1.494283734E0,-9.416975892E-1,8.355868803E0
6.272556767E1,-2.366517717E0,-2.329276362E0,7.262303821E0
6.274556267E1,-4.136370639E0,-1.424361268E0,2.041500966E0
6.276555667E1,-3.276760063E0,8.017994463E-1,-1.375308976E0
6.278555167E1,-1.442509563E-1,2.741831925E0,-1.022878285E0
6.280554667E1,3.546682448E0,2.867628338E0,1.029148985E0
6.282554167E1,4.106919090E0,9.545135164E-1,1.811223288E0
6.284553667E1,1.777875886E0,-1.192106354E0,1.850193518E-1
6.286553167E1,1.519070812E-1,-2.900687910E0,-1.291704463E0
6.288552667E1,-7.904797485E-1,-4.330661920E0,-1.629459666E0
6.290552167E1,-1.161699370E0,-4.945637564E0,-1.244736849E0
6.292551717E1,-1.062485204E0,-4.712892653E0,-5.506878465E-1
6.294551117E1,-8.443698075E-1,-3.945841455E0,-4.500122416E-1
6.296550617E1,-7.184841516E-1,-2.967473053E0,-8.743055052E-1
6.298550117E1,-1.209791111E-1,-2.141958470E0,-1.096176641E0
6.300549617E1,7.495653187E-1,-1.572222149E0,-1.286097568E0
6.302549117E1,1.384899140E0,-1.165498599E0,-1.735968307E0
6.304548617E1,1.260470537E0,-9.039584899E-1,-2.224155996E0
6.306548117E1,5.535331748E-1,-1.045142435E0,-1.970508897E0
6.308547617E1,-2.549751475E-1,-1.005073221E0,-1.308946148E0
6.310547017E1,-9.331909867E-1,-2.316380328E-1,-6.141336447E-1
6.312546517E1,-1.311059331E0,1.170268757E0,-3.128932804E-2
6.314546017E1,-9.726262171E-1,2.954343715E0,-8.248667121E-2
6.316545517E1,-1.126101375E-1,4.619798548E0,-8.439912003E-1
6.318545017E1,9.871566211E-1,5.434731426E0,-1.528115139E0
6.320544517E1,2.177051558E0,5.540980597E0,-1.600637863E0
6.322544017E1,9.514234091E-1,4.670565244E0,-1.982893885E0
6.324543517E1,-3.382648607E-1,2.956483796E0,-3.857169892E-1
6.326542917E1,-4.210839462E-1,1.195704145E0,3.442274273E0
6.328542417E1,-4.354428805E-2,-9.422273469E-1,6.827332957E0
6.330541917E1,-4.544251353E-1,-2.121317798E0,7.171376694E0
6.332541417E1,9.556239758E-2,-1.299509180E0,4.444763902E0
6.334540917E1,1.782005921E0,1.205662538E0,7.800910735E-1
6.336540417E1,3.860996017E0,2.909145323E0,-1.391823413E0
6.338539917E1,4.007452397E0,2.092193402E0,-1.658775266E0
6.340539317E1,1.585382185E0,-1.469060308E-1,-9.771583208E-1
6.342538817E1,-8.637946965E-1,-2.052926425E0,-4.055652165E-1
6.344538317E1,-2.129278636E0,-3.297377053E0,4.257647154E-1
6.346537817E1,-1.960189293E0,-3.669777448E0,7.389614663E-1
6.348537317E1,-8.127462380E-1,-3.460751767E0,2.100267237E-1
6.350536817E1,-1.111935765E-2,-3.447217802E0,-8.303609021E-1
6.352536317E1,6.548418139E-1,-3.405779169E0,-1.700503044E0
6.354535717E1,1.266935657E0,-3.100553343E0,-2.056931914E0
6.356535217E1,1.412971184E0,-2.735064942E0,-2.120446563E0
6.358534717E1,1.377560446E0,-2.032374047E0,-1.838612815E0
6.360534217E1,1.394792921E0,-1.582475241E0,-1.059782986E0
6.362533717E1,1.358316090E0,-1.497209389E0,-2.125592990E-1
6.364533217E1,1.292221211E0,-1.276845957E0,-1.182657838E-2
6.366532717E1,5.578311341E-1,-6.153311545E-1,-8.619383517E-1
6.368532117E1,-1.608192977E-1,3.987684131E-1,-1.482082203E0
6.370531617E1,-2.485407253E-1,1.991672748E0,-1.411291864E0
6.372531117E1,5.858763172E-1,3.595473955E0,-1.023403365E0
6.374530617E1,1.838037157E0,4.735602654E0,-4.631025495E-1
6.376530117E1,3.224579219E0,5.223080930E0,1.481406704E-1
6.378529617E1,1.756902362E0,5.892561979E0,-1.472110215E0
6.380529117E1,-1.913902003E0,4.723008921E0,-1.705607224E0
6.382528517E1,-3.777732836E0,2.802085728E0,1.326695225E0
6.384528017E1,-3.185761308E0,4.654067910E-1,5.533518965E0
6.386527517E1,-2.366430740E0,-1.369661150E0,7.376719798E0
6.388527017E1,-3.604922470E0,-1.464473167E0,3.474747078E0
6.390526517E1,-4.334238077E0,-1.359986347E-1,-9.745561637E-1
6.392525933E1,-3.015978631E0,2.308305908E0,-2.504638453E0
6.394525333E1,1.147100993E0,3.099297945E0,5.914707139E-1
6.396524833E1,4.369801428E0,1.303810977E0,3.371763577E0
6.398524333E1,3.495559657E0,-1.400961880E0,2.184499887E0
6.400523833E1,1.373635795E0,-2.827763191E0,-1.077980399E0
6.402523333E1,-2.607094388E-1,-3.955368909E0,-3.034903729E0
6.404522833E1,-1.405012831E0,-4.913863794E0,-3.193279366E0
6.406522233E1,-1.910889371E0,-5.118010558E0,-2.021232470E0
6.408521733E1,-1.851569661E0,-4.538722225E0,-7.652112253E-1
6.410521233E1,-1.576057045E0,-3.398301750E0,-4.388658406E-1
6.412520733E1,-8.420603035E-1,-2.146223429E0,-5.772865382E-1
6.414520233E1,1.514140513E-1,-1.131439152E0,-1.301840611E0
6.416519733E1,6.730994524E-1,-6.321910161E-1,-2.062550358E0
6.418519133E1,6.573007143E-1,-5.395687813E-1,-2.546223266E0
6.420518633E1,5.348697029E-1,-6.070988595E-1,-2.474988684E0
6.422518133E1,2.520376526E-2,-7.054624754E-1,-1.788676717E0
6.424517633E1,-6.466482568E-1,-1.549360120E-1,-1.209264131E0
6.426517133E1,-1.028843322E0,1.393824184E0,-8.094256774E-1
6.428516633E1,-4.853936339E-1,3.818176857E0,-6.836899294E-1
6.430516033E1,6.280654400E-1,5.627187266E0,-6.574281836E-1
6.432515533E1,1.887165755E0,6.505509224E0,-6.109138754E-1
6.434515033E1,1.373439767E0,6.089199164E0,-9.703960159E-1
6.436514533E1,-5.966939586E-1,4.669284704E0,-5.550025070E-1
6.438514033E1,-1.951309126E0,2.760556464E0,1.965790633E0
6.440513533E1,-1.736506397E0,6.490725124E-1,5.385201416E0
6.442512933E1,-9.419242419E-1,-1.343408321E0,7.809472228E0
6.444512433E1,2.133810704E-1,-2.072823331E0,7.612526311E0
6.446511933E1,1.723161297E0,-9.555437958E-1,3.306671788E0
6.448511433E1,2.834303302E0,7.837660486E-1,-1.243746331E0
6.450510933E1,3.163033473E0,1.543750886E0,-3.837932260E0
6.452510333E1,2.078886601E0,5.990548450E-1,-3.732533859E0
6.454509833E1,6.337463754E-1,-1.334809991E0,-1.528606013E0
6.456509333E1,-7.611744538E-1,-3.068552116E0,8.312986493E-2
6.458508833E1,-1.601496088E0,-4.195753791E0,6.835807326E-1
6.460508333E1,-1.838470874E0,-4.830551496E0,2.197114670E-1
6.462507833E1,-1.355769627E0,-4.691763155E0,-8.406135562E-1
6.464507233E1,-5.506955210E-1,-4.182123932E0,-1.739599574E0
6.466506733E1,2.718440723E-1,-3.429710653E0,-2.200129202E0
6.468506233E1,8.511367902E-1,-2.366883899E0,-2.179820068E0
6.470505733E1,1.392830888E0,-1.415644239E0,-1.640410624E0
6.472505233E1,2.041129375E0,-7.277538157E-1,-7.598398268E-1
6.474504633E1,2.308662734E0,-3.850946993E-1,-4.295847014E-1
6.476504133E1,1.715282758E0,-2.535440415E-1,-1.122461045E0
6.478503633E1,7.173568815E-1,1.186610556E-1,-1.689112667E0
6.480503133E1,-1.570347605E-1,8.443835485E-1,-1.555914849E0
6.482502633E1,-6.797024207E-1,2.317618768E0,-7.493412973E-1
6.484502033E1,-1.394691765E-1,3.664058871E0,-4.957620263E-2
6.486501533E1,9.703788397E-1,4.371392455E0,8.073741817E-1
6.488501033E1,2.449752686E0,4.426355698E0,9.965280998E-1
6.490500533E1,1.457136373E0,4.721344804E0,-1.529456929E0
6.492500108E1,-1.345624124E0,4.835270784E0,-2.877986680E0
6.494499508E1,-3.221408858E0,2.645164586E0,6.253187835E-1
6.496499008E1,-3.244719661E0,6.595659256E-1,5.148685051E0
6.498498508E1,-3.084818778E0,1.037828153E-1,7.261613849E0
6.500498008E1,-3.587100157E0,7.114003229E-1,4.793487166E0
6.502497508E1,-2.730818402E0,2.036451311E0,1.308001676E0
6.504496908E1,2.563360870E-2,2.913882152E0,-1.031416681E-1
6.506496408E1,2.864838924E0,1.688651322E0,3.407808445E-1
6.508495908E1,3.070153084E0,-5.178083682E-1,1.456235902E-1
6.510495408E1,2.171119996E0,-1.831695267E0,-6.901797540E-1
6.512494908E1,5.803829312E-1,-3.395032572E0,-1.380548227E0
6.514494308E1,-7.894204523E-1,-5.135321240E0,-1.378812920E0
6.516493808E1,-1.862619729E0,-6.195903248E0,-1.143720644E0
6.518493308E1,-2.258078033E0,-6.279804361E0,-1.110805498E0
6.520492808E1,-1.855223586E0,-4.999522580E0,-1.392880443E0
6.522492308E1,-1.179533159E0,-3.199877656E0,-1.690821224E0
6.524491708E1,-5.686474232E-1,-1.536042502E0,-1.844779874E0
6.526491208E1,1.261696479E-1,-2.798208439E-1,-1.750070475E0
6.528490708E1,9.269661140E-1,1.996572715E-1,-1.216293361E0
6.530490208E1,1.512955356E0,-2.284548086E-1,-5.909786707E-1
6.532489708E1,1.364318695E0,-7.381495804E-1,-9.229297811E-1
6.534489108E1,6.239234917E-1,-4.546268642E-1,-1.920331455E0
6.536488608E1,3.180461392E-2,9.649192214E-1,-2.649949363E0
6.538488108E1,-2.637698350E-1,3.518660252E0,-2.529617173E0
6.540487608E1,5.366543462E-2,5.790224011E0,-1.124713100E0
6.542487008E1,9.331018898E-1,6.334559442E0,7.035293859E-1
6.544486508E1,1.611273802E0,5.881877947E0,1.042309459E0
6.546486008E1,2.443518348E-1,4.079058570E0,2.768476810E-1
6.548485508E1,-4.859054114E-1,1.646173055E0,1.532751543E0
6.550485008E1,-4.050307810E-2,-5.331894690E-1,4.372287664E0
6.552484408E1,-5.620398137E-1,-1.886956133E0,4.996524128E0
6.554483908E1,-7.491375949E-1,-1.360776891E0,3.037534099E0
6.556483408E1,6.963698358E-1,1.224102902E0,7.781936520E-1
6.558482908E1,3.609814836E0,3.430650301E0,1.063167062E-1
6.560482308E1,4.909809335E0,2.614055060E0,6.005727822E-1
6.562481808E1,2.840015447E0,1.894655746E-1,4.724328053E-1
6.564481308E1,6.947947421E-1,-1.455451498E0,-6.255807388E-1
6.566480808E1,-1.295251530E0,-3.040583714E0,-1.041506637E0
6.568480308E1,-1.985557438E0,-4.237703471E0,-3.622828107E-1
6.570479708E1,-1.991416640E0,-5.003367709E0,1.706489423E-1
6.572479208E1,-1.200304442E0,-5.063173615E0,-1.257725854E-1
6.574478708E1,-3.485155779E-1,-4.576203462E0,-1.173311064E0
6.576478208E1,1.229289017E-1,-3.954239811E0,-1.876335543E0
6.578477608E1,6.659835371E-1,-3.125211636E0,-1.935710509E0
6.580477108E1,1.066397576E0,-2.120560584E0,-1.936448135E0
6.582476608E1,1.683508696E0,-1.032116593E0,-1.475647342E0
6.584476108E1,2.641483179E0,-2.228847510E-1,-7.680808926E-1
6.586475508E1,2.842888768E0,1.535537302E-1,-6.272445640E-1
6.588475008E1,1.252741688E0,3.709111083E-1,-1.340980557E0
6.590474508E1,-3.412165352E-1,1.159462518E0,-1.255955463E0
6.592473971E1,-5.525675071E-1,2.996915538E0,-7.505912858E-1
6.594473471E1,3.625877064E-1,4.938682301E0,-3.315966229E-1
6.596472871E1,2.231736327E0,6.105903490E0,3.209758866E-1
6.598472371E1,2.272463207E0,7.100468679E0,-5.820628363E-1
6.600471871E1,-1.030025775E0,5.593709033E0,-3.418907923E-1
6.602471371E1,-3.051517423E0,2.626829472E0,2.782522699E0
6.604470771E1,-3.187773627E0,-4.213170308E-1,6.321352336E0
6.606470271E1,-3.712480248E0,-1.742924593E0,5.870425590E0
6.608469771E1,-4.454034662E0,-7.746794754E-1,1.412530450E0
6.610469271E1,-3.155791989E0,1.843293219E0,-1.721899760E0
6.612468671E1,-1.815646707E-1,4.015923843E0,-1.285053109E0
6.614468171E1,3.056815585E0,3.157440319E0,1.524148096E0
6.616467671E1,3.397664696E0,-3.312973917E-2,2.617265766E0
6.618467171E1,2.009141597E0,-2.496975092E0,5.388788098E-1
6.620466571E1,7.134328151E-1,-3.932071847E0,-1.808086695E0
6.622466071E1,-2.581635612E-1,-5.120141868E0,-2.662193432E0
6.624465571E1,-1.321899923E0,-5.731278230E0,-2.181908401E0
6.626465071E1,-1.808467788E0,-5.646887121E0,-1.041769761E0
6.628464471E1,-1.547651125E0,-4.601188615E0,-2.913832743E-1
6.630463971E1,-1.049896587E0,-3.173930637E0,-3.762151176E-1
6.632463471E1,-4.306408912E-1,-2.002997636E0,-1.022392673E0
6.634462971E1,2.656480703E-1,-1.397072897E0,-1.659820602E0
6.636462371E1,1.208953498E0,-1.142003317E0,-1.691261081E0
6.638461871E1,1.943899388E0,-9.113277358E-1,-1.761095400E0
6.640461371E1,1.124235675E0,-5.385379171E-1,-2.274708830E0
6.642460871E1,-1.845368469E-1,4.384376782E-1,-2.371656396E0
6.644460271E1,-6.691569673E-1,2.089725877E0,-1.437868482E0
6.646459771E1,-5.874109190E-1,4.101581460E0,-2.354324372E-1
6.648459271E1,-1.055639046E-1,5.792571083E0,-3.824678376E-2
6.650458771E1,8.185411211E-1,6.422446017E0,-6.016704507E-1
6.652458171E1,1.668357683E0,6.601519336E0,-9.426736356E-1
6.654457671E1,6.298833576E-2,4.034850111E0,-5.641430207E-1
6.656457171E1,1.561325168E-1,1.705029373E0,2.568992908E0
6.658456671E1,-2.559893836E-1,-2.771410650E-1,5.161510919E0
6.660456071E1,-1.256350443E0,-1.527420782E0,5.661584097E0
6.662455571E1,-6.338325488E-1,-6.816695702E-1,4.335346709E0
6.664455071E1,2.019161825E0,1.900415838E0,1.740566996E0
6.666454571E1,4.435418882E0,3.101462585E0,-5.492677040E-1
6.668453971E1,3.371706567E0,8.703106874E-1,-1.558056246E0
6.670453471E1,1.362993424E0,-1.715350878E0,-1.536096296E0
6.672452971E1,-5.324077693E-1,-3.429294332E0,-1.353969708E0
6.674452471E1,-1.637649422E0,-4.542956194E0,-6.286967200E-1
6.676451871E1,-2.237497442E0,-5.100132696E0,-4.061549082E-2
6.678451371E1,-1.761150803E0,-4.932632187E0,6.177568719E-2
6.680450871E1,-8.709041798E-1,-4.520004703E0,-4.419758284E-1
6.682450271E1,6.985659404E-2,-4.121840308E0,-9.333582902E-1
6.684449771E1,8.374155678E-1,-3.565660172E0,-1.439846449E0
6.686449271E1,1.363800047E0,-2.676814980E0,-1.683905868E0
6.688448771E1,2.033082730E0,-1.437238006E0,-1.485846494E0
6.690448171E1,2.598341545E0,-5.380999607E-1,-7.839176376E-1
6.692447679E1,2.020659297E0,1.214870149E-1,-5.169377178E-1
6.694447179E1,8.058710088E-1,8.018696129E-1,-8.465791780E-1
6.696446679E1,-1.563435830E-1,1.669655473E0,-9.540996797E-1
6.698446079E1,-2.242494911E-2,3.333274280E0,-9.034544599E-1
6.700445579E1,4.163239837E-1,4.327321406E0,-7.921765374E-1
6.702445079E1,1.306494849E0,4.221781502E0,-2.034105992E-1
6.704444479E1,2.309241316E0,4.339821584E0,-5.654275078E-1
6.706443979E1,7.844527309E-1,4.869996813E0,-2.370951807E0
6.708443479E1,-2.161538602E0,4.071562439E0,-5.799039712E-1
6.710442979E1,-3.114125900E0,2.016133990E0,4.258123702E0
6.712442379E1,-3.747472033E0,5.400155085E-1,5.871109130E0
6.714441879E1,-5.016221058E0,-1.776723254E-1,4.072651775E0
6.716441379E1,-4.547031996E0,6.780513132E-1,1.978478945E0
6.718440779E1,-2.258584110E0,2.342494578E0,1.574573314E-1
6.720440279E1,9.575521682E-1,3.122638276E0,-6.639235631E-2
6.722439779E1,2.785616753E0,1.703610254E0,1.241958837E-1
6.724439279E1,2.525200771E0,-1.169134982E0,2.693356168E-1
6.726438679E1,1.644601762E0,-3.295769069E0,-5.004150943E-1
6.728438179E1,3.905016196E-1,-3.931958996E0,-1.542073905E0
6.730437679E1,-4.482681634E-1,-4.504803112E0,-2.142009779E0
6.732437079E1,-1.295871043E0,-4.976681601E0,-1.325517595E0
6.734436579E1,-2.026163135E0,-5.205015373E0,-1.637904507E-1
6.736436079E1,-1.728542781E0,-4.619990922E0,2.373449153E-1
6.738435579E1,-1.068057089E0,-3.745500060E0,-2.549007417E-1
6.740434979E1,-9.626176111E-2,-3.021255743E0,-1.249557148E0
6.742434479E1,1.109337335E0,-2.050101635E0,-2.356603471E0
6.744433979E1,1.835304607E0,-1.093353313E0,-2.627783738E0
6.746433379E1,7.984525732E-1,-3.933749413E-1,-2.671626161E0
6.748432879E1,-3.250387513E-1,6.397228146E-1,-2.529364573E0
6.750432379E1,-1.206861218E0,1.789747342E0,-1.852785004E0
6.752431779E1,-1.362048952E0,3.113351144E0,-5.863244332E-1
6.754431279E1,-1.233805480E0,4.706008726E0,1.284108491E-1
6.756430779E1,2.379718099E-1,6.663704474E0,1.913507169E-1
6.758430279E1,1.326850176E0,8.135064492E0,-7.615396124E-1
6.760429679E1,2.560095565E-1,6.183307761E0,-1.244480449E-1
6.762429179E1,-7.576329415E-1,2.972358987E0,2.388465241E0
6.764428679E1,-9.098264632E-1,1.904093152E-1,5.134012048E0
6.766428079E1,-5.088599721E-1,-1.983966703E0,6.802242554E0
6.768427579E1,-6.253203915E-1,-2.325217225E0,5.410759011E0
6.770427079E1,4.496152522E-1,-1.785277730E-1,1.530997817E0
6.772426479E1,2.316825009E0,2.060994413E0,-9.894173008E-1
6.774425979E1,4.198411936E0,2.641423538E0,-1.209892560E0
6.776425479E1,3.115302652E0,3.991975987E-1,-3.103360006E-1
6.778424979E1,6.972412902E-1,-2.371890870E0,-1.029416934E-1
6.780424379E1,-1.105522831E0,-4.322700351E0,-3.078021097E-1
6.782423879E1,-1.809966721E0,-5.021244986E0,-1.010588022E0
6.784423379E1,-1.661755738E0,-4.977608385E0,-1.532324842E0
6.786422779E1,-7.878221890E-1,-4.243906197E0,-1.569206301E0
6.788422279E1,1.493442466E-1,-3.611214074E0,-1.386987619E0
6.790421779E1,6.625637200E-1,-3.129958990E0,-1.241631247E0
6.792421158E1,1.101332131E0,-2.529172200E0,-1.113724428E0
6.794420658E1,1.491773963E0,-1.858667303E0,-9.595628795E-1
6.796420158E1,1.700545728E0,-1.169172404E0,-1.182081887E0
6.798419558E1,1.504764722E0,-4.130093068E-1,-1.436774468E0
6.800419058E1,1.089289864E0,2.939529794E-1,-1.380706540E0
6.802418558E1,3.285927621E-1,1.128990923E0,-1.278724814E0
6.804417958E1,-3.527677097E-1,2.279366868E0,-8.056290802E-1
6.806417458E1,-3.289232759E-1,3.637211380E0,-4.241769040E-1
6.808416958E1,5.968004510E-1,4.456273561E0,2.881868939E-1
6.810416358E1,2.410160458E0,5.509210335E0,5.582642300E-1
6.812415858E1,1.405509406E0,5.985155563E0,-1.228369616E0
6.814415358E1,-2.051897900E0,4.607607688E0,-1.184837095E0
6.816414858E1,-3.473229725E0,1.980857154E0,2.935788161E0
6.818414258E1,-3.762366353E0,-4.077263474E-2,6.028268838E0
6.820413758E1,-4.621260352E0,-5.424257308E-1,4.578123103E0
6.822413258E1,-4.418399099E0,3.435239196E-1,1.281795771E0
6.824412658E1,-2.301180198E0,2.147260140E0,-4.150460382E-1
6.826412158E1,1.515902645E0,2.632512966E0,1.267645363E0
6.828411658E1,4.163299113E0,1.064114311E0,2.608149372E0
6.830411058E1,3.866593849E0,-1.338433510E0,1.229505145E0
6.832410558E1,2.283190362E0,-2.702727501E0,-1.638661575E0
6.834410058E1,7.630667590E-1,-4.010530372E0,-3.076247637E0
6.836409458E1,-7.204618261E-1,-4.953349457E0,-3.046440870E0
